timestamp,batch_id,engine_id,severity,sensor,psi,ks_statistic,ks_pvalue,status,psi_threshold,ks_pvalue_threshold,psi_flag,ks_flag,decision_rule,sample_size,small_batch
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_1,0.007157885847083207,0.02656703164611629,0.9913378706292462,stable,0.2,0.05,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_2,0.1563690248512571,0.14951540113492442,1.7640838605084152e-05,stable,0.6615991154176818,4.7915089903844475e-17,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_3,0.04431879388642582,0.07905580907959742,0.07624640532035265,stable,0.5811053018830225,4.468411077698378e-18,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_4,0.47358241881268726,0.21971673464879365,2.2437283761700424e-11,stable,1.9628796530639687,2.7819883341712826e-31,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_5,0.007242962580379546,0.022574118110528063,0.9991111936327416,stable,0.2,0.05,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_6,0.04251249071737537,0.05195726376301005,0.4758192104638682,stable,0.27035620540257616,1.420863061809948e-07,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_7,0.2703880506467606,0.1839898882624449,4.357361780268274e-08,stable,0.5083690992230441,2.035960616269017e-16,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_8,0.21637195197456843,0.14615292106848954,2.9609973841043908e-05,stable,2.5903256001181805,3.212802581821735e-43,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_9,0.4902262739545644,0.2891789815327118,1.590294168503619e-19,stable,8.628855357649904,1.8317531936954766e-124,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_10,0.010701201446460192,0.026256357147193377,0.9924684535576668,stable,0.2,0.027018836933929168,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_11,0.6841721938047364,0.25838226330518155,1.2757072593440516e-15,stable,2.9298979467341333,7.492324117204057e-34,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_12,0.19155750820497713,0.1577824863217423,4.692536918282933e-06,stable,1.4155161317047933,7.914950018125549e-20,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_13,0.18634588227210996,0.15166286921346211,1.2593703049228929e-05,stable,2.7469713770036064,9.324602694143415e-42,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_14,0.5931341126090683,0.32077707990773063,5.015809340497913e-24,stable,10.018944173767006,1.4768347639998454e-163,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_15,0.6206726527663277,0.25424017698280477,3.937147159601887e-15,stable,2.410578233393225,5.850407494376742e-28,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_17,0.1603795351034297,0.12105901575377104,0.0009693630541815125,stable,1.331500508336211,1.1883616010989999e-18,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_18,0.0,0.0,1.0,stable,0.2,0.05,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_19,0.000778324273965068,0.01006523371388618,1.0,stable,0.2,0.05,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_20,0.1376922522792164,0.15157043832285666,1.277900361861412e-05,stable,0.4121992306352823,2.1604260428007233e-12,False,False,AND,258,False
2026-08-07T02:51:53.426209+00:00,normal_0000,1,normal,Sensor_21,0.09338123962970313,0.1396665364559112,7.774192025094656e-05,stable,0.4617679397574009,9.423091397659685e-14,False,False,AND,258,False
2026-08-07T02:51:53.534088+00:00,normal_0001,2,normal,Sensor_1,0.02386863334845174,0.06421859172840405,0.9662047422873797,stable,0.2,0.05,False,False,AND,55,False
2026-08-07T02:51:53.534088+00:00,normal_0001,2,normal,Sensor_2,1.408083191008209,0.24067851640909177,0.0027399282121346458,stable,0.6615991154176818,4.7915089903844475e-17,True,False,AND,55,False
2026-08-07T02:51:53.534088+00:00,normal_0001,2,normal,Sensor_3,1.3961968632812882,0.224238140252203,0.006538639102336097,stable,0.5811053018830225,4.468411077698378e-18,True,False,AND,55,False
2026-08-07T02:51:53.534088+00:00,normal_0001,2,normal,Sensor_4,1.625352096324614,0.2251147799353681,0.006252359293345777,stable,1.9628796530639687,2.7819883341712826e-31,False,False,AND,55,False
2026-08-07T02:51:53.534088+00:00,normal_0001,2,normal,Sensor_5,0.0056668397538598364,0.06356753795136205,0.9690994900352414,stable,0.2,0.05,False,False,AND,55,False
